Time,Temperature,Oxygen,Salinity,PH
15/08/2023 14:30,21.072,7.286,35.25,8.133
15/08/2023 15:00,21.089,7.342,35.259,8.136
15/08/2023 15:30,21.104,7.473,35.258,8.144
15/08/2023 16:00,21.198,7.356,35.268,8.152
15/08/2023 16:30,21.243,7.559,35.264,8.146
15/08/2023 17:00,21.272,7.145,35.265,8.144
15/08/2023 17:30,21.316,7.518,35.232,8.136
15/08/2023 18:00,21.365,7.489,35.209,8.129
15/08/2023 18:30,21.286,7.49,35.22,8.138
15/08/2023 19:00,21.294,7.404,35.236,8.125
15/08/2023 19:30,21.376,7.408,35.272,8.118
15/08/2023 20:00,21.364,7.313,35.28,8.118
15/08/2023 20:30,21.346,7.42,35.278,8.116
15/08/2023 21:00,21.321,7.407,35.281,8.116
15/08/2023 21:30,21.253,7.393,35.265,8.119
15/08/2023 22:00,21.228,7.381,35.267,8.119
15/08/2023 22:30,21.198,7.349,35.275,8.121
15/08/2023 23:00,21.158,7.348,35.278,8.121
15/08/2023 23:30,21.134,7.332,35.279,8.123
16/08/2023 00:00,21.114,7.316,35.277,8.121
16/08/2023 00:30,21.079,7.304,35.277,8.122
16/08/2023 01:00,21.054,7.293,35.274,8.122
16/08/2023 01:30,21.007,7.231,35.275,8.117
16/08/2023 02:00,20.958,7.239,35.278,8.122
16/08/2023 02:30,20.931,7.141,35.263,8.113
16/08/2023 03:00,20.921,7.118,35.262,8.113
16/08/2023 03:30,20.86,6.937,35.25,8.115
16/08/2023 04:00,20.845,6.892,35.257,8.117
16/08/2023 04:30,20.789,6.86,35.265,8.117
16/08/2023 05:00,20.766,6.85,35.267,8.115
16/08/2023 05:30,20.718,6.8,35.27,8.13
16/08/2023 06:00,20.634,,35.244,8.12
16/08/2023 06:30,20.618,6.231,35.254,8.123
16/08/2023 07:00,20.593,6.862,35.25,8.123
16/08/2023 07:30,20.576,6.582,35.247,8.116
16/08/2023 08:00,20.587,6.986,35.249,8.118
16/08/2023 08:30,20.601,6.995,35.252,8.118
16/08/2023 09:00,20.626,7,35.254,8.119
16/08/2023 09:30,20.66,7.003,35.257,8.118
16/08/2023 10:00,20.729,7.047,35.259,8.119
16/08/2023 10:30,20.766,7.116,35.264,8.119
16/08/2023 11:00,20.873,7.195,35.269,8.124
16/08/2023 11:30,21.122,7.317,35.272,8.126
16/08/2023 12:00,21.119,7.348,35.273,8.127
16/08/2023 12:30,21.187,7.395,35.269,8.128
16/08/2023 13:00,21.243,7.336,35.266,8.128
16/08/2023 13:30,21.291,7.432,35.266,8.129
16/08/2023 14:00,21.324,7.471,35.263,8.129
16/08/2023 14:30,21.43,7.496,35.267,8.125
16/08/2023 15:00,21.411,7.513,35.262,8.128
16/08/2023 15:30,21.437,7.63,35.267,8.138
16/08/2023 16:00,21.458,7.67,35.268,8.137
16/08/2023 16:30,21.486,7.683,35.271,8.138
16/08/2023 17:00,21.487,7.636,35.264,8.133
16/08/2023 17:30,21.594,7.58,35.3,8.137
16/08/2023 18:00,21.612,7.306,35.278,8.122
16/08/2023 18:30,21.574,7.479,35.332,8.12
16/08/2023 19:00,21.637,7.565,35.373,8.118
16/08/2023 19:30,21.659,7.55,35.374,8.122
16/08/2023 20:00,21.625,7.534,35.37,8.114
16/08/2023 20:30,21.556,7.378,35.359,8.115
16/08/2023 21:00,21.526,7.378,35.356,8.117
16/08/2023 21:30,21.508,7.318,35.359,8.115
16/08/2023 22:00,21.472,7.327,35.353,8.129
16/08/2023 22:30,21.44,7.198,35.356,8.119
16/08/2023 23:00,21.43,6.687,35.357,8.116
16/08/2023 23:30,21.418,6.529,35.355,8.116
17/08/2023 00:00,21.388,6.705,35.355,8.119
17/08/2023 00:30,21.382,6.901,35.355,8.112
17/08/2023 01:00,21.381,6.623,35.354,8.108
17/08/2023 01:30,21.379,6.77,35.348,8.115
17/08/2023 02:00,21.376,7.068,35.351,8.104
17/08/2023 02:30,21.362,6.626,35.349,8.111
17/08/2023 03:00,21.35,6.077,35.35,8.108
17/08/2023 03:30,21.324,6.882,35.349,8.118
17/08/2023 04:00,21.29,,35.344,8.119
17/08/2023 04:30,21.28,6.505,35.347,8.112
17/08/2023 05:00,21.26,6.101,35.343,8.11
17/08/2023 05:30,21.221,6.461,35.334,8.111
17/08/2023 06:00,21.216,6.269,35.338,8.113
17/08/2023 06:30,21.228,6.766,35.363,8.102
17/08/2023 07:00,21.203,6.958,35.36,8.096
17/08/2023 07:30,21.167,6.953,35.358,8.098
17/08/2023 08:00,21.179,6.904,35.358,8.093
17/08/2023 08:30,21.192,6.887,35.358,8.1
17/08/2023 09:00,21.205,6.898,35.355,8.092
17/08/2023 09:30,21.247,6.861,35.364,8.092
17/08/2023 10:00,21.25,6.962,35.352,8.094
17/08/2023 10:30,21.284,6.908,35.342,8.097
17/08/2023 11:00,21.278,6.985,35.348,8.098
17/08/2023 11:30,21.242,7.161,35.327,8.117
17/08/2023 12:00,21.324,7.115,35.336,8.115
17/08/2023 12:30,21.479,7.218,35.346,8.119
17/08/2023 13:00,21.46,7.313,35.335,8.117
17/08/2023 13:30,21.56,7.277,35.325,8.114
17/08/2023 14:00,21.663,7.338,35.323,8.114
17/08/2023 14:30,21.745,7.414,35.305,8.117
17/08/2023 15:00,21.827,7.406,35.332,8.117
17/08/2023 15:30,21.998,7.426,35.349,8.117
17/08/2023 16:00,21.724,7.5,35.36,8.122
17/08/2023 16:30,21.876,7.483,35.33,8.118
17/08/2023 17:00,21.751,7.523,35.335,8.121
17/08/2023 17:30,21.721,7.427,35.324,8.118
17/08/2023 18:00,21.709,7.333,35.328,8.117
17/08/2023 18:30,21.583,7.229,35.328,8.106
17/08/2023 19:00,21.591,7.161,35.333,8.102
17/08/2023 19:30,21.593,7.135,35.339,8.107
17/08/2023 20:00,21.587,7.211,35.34,8.105
17/08/2023 20:30,21.629,7.224,35.344,8.108
17/08/2023 21:00,21.587,7.215,35.348,8.106
17/08/2023 21:30,21.552,7.173,35.348,8.107
17/08/2023 22:00,21.558,7.187,35.342,8.106
17/08/2023 22:30,21.506,7.148,35.333,8.106
17/08/2023 23:00,21.462,7.154,35.328,8.106
17/08/2023 23:30,21.455,7.007,35.322,8.11
18/08/2023 00:00,21.438,6.799,35.323,8.106
18/08/2023 00:30,21.435,6.892,35.322,8.104
18/08/2023 01:00,21.364,6.922,35.304,8.121
18/08/2023 01:30,21.302,6.613,35.295,8.134
18/08/2023 02:00,21.253,6.801,35.286,8.145
18/08/2023 02:30,21.207,6.743,35.285,8.14
18/08/2023 03:00,21.154,6.956,35.275,8.14
18/08/2023 03:30,21.105,6.693,35.277,8.148
18/08/2023 04:00,21.098,6.852,35.284,8.135
18/08/2023 04:30,21.078,6.862,35.282,8.134
18/08/2023 05:00,21.033,6.859,35.286,8.133
18/08/2023 05:30,21.021,6.777,35.283,8.136
18/08/2023 06:00,21.015,6.771,35.281,8.132
18/08/2023 06:30,21.008,6.745,35.284,8.131
18/08/2023 07:00,20.989,6.77,35.283,8.131
18/08/2023 07:30,20.98,6.585,35.285,8.13
18/08/2023 08:00,21.006,6.662,35.284,8.123
18/08/2023 08:30,21.046,6.659,35.292,8.12
18/08/2023 09:00,21.121,6.742,35.294,8.116
18/08/2023 09:30,21.165,6.685,35.295,8.108
18/08/2023 10:00,21.173,6.756,35.304,8.106
18/08/2023 10:30,21.182,6.773,35.314,8.104
18/08/2023 11:00,21.152,6.826,35.303,8.112
18/08/2023 11:30,21.168,6.909,35.302,8.115
18/08/2023 12:00,21.151,7,35.298,8.12
18/08/2023 12:30,21.236,7.054,35.313,8.121
18/08/2023 13:00,21.28,7.181,35.326,8.118
18/08/2023 13:30,21.262,7.087,35.325,8.118
18/08/2023 14:00,21.216,7.217,35.325,8.12
18/08/2023 14:30,21.183,7.043,35.32,8.131
18/08/2023 15:00,21.135,7.22,35.302,8.129
18/08/2023 15:30,21.159,7.219,35.321,8.127
18/08/2023 16:00,21.135,7.289,35.311,8.13
18/08/2023 16:30,21.156,7.274,35.317,8.132
18/08/2023 17:00,21.14,7.342,35.316,8.134
18/08/2023 17:30,21.138,7.268,35.32,8.13
18/08/2023 18:00,21.083,7.044,35.319,8.137
18/08/2023 18:30,21.071,7.115,35.308,8.125
18/08/2023 19:00,21.025,7.141,35.308,8.127
18/08/2023 19:30,20.977,6.856,35.3,8.126
18/08/2023 20:00,20.988,7.04,35.299,8.125
18/08/2023 20:30,20.999,6.961,35.304,8.122
18/08/2023 21:00,21.007,7.075,35.313,8.119
18/08/2023 21:30,20.984,7.044,35.318,8.124
18/08/2023 22:00,20.967,7.152,35.32,8.12
18/08/2023 22:30,20.859,7.135,35.32,8.121
18/08/2023 23:00,20.788,7.112,35.322,8.121
18/08/2023 23:30,20.678,6.962,35.312,8.118
19/08/2023 00:00,20.638,6.968,35.319,8.118
19/08/2023 00:30,20.592,6.954,35.323,8.118
19/08/2023 01:00,20.417,7.042,35.298,8.135
19/08/2023 01:30,20.316,7.007,35.301,8.143
19/08/2023 02:00,20.3,7.029,35.295,8.14
19/08/2023 02:30,20.232,6.991,35.298,8.137
19/08/2023 03:00,20.128,6.991,35.303,8.135
19/08/2023 03:30,20.004,6.949,35.305,8.134
19/08/2023 04:00,19.923,6.947,35.306,8.136
19/08/2023 04:30,19.834,6.957,35.307,8.135
19/08/2023 05:00,19.797,6.941,35.31,8.136
19/08/2023 05:30,19.761,6.871,35.314,8.136
19/08/2023 06:00,19.698,6.888,35.314,8.144
19/08/2023 06:30,19.639,6.798,35.313,8.145
19/08/2023 07:00,19.602,6.837,35.316,8.141
19/08/2023 07:30,19.582,6.89,35.315,8.138
19/08/2023 08:00,19.554,6.948,35.317,8.137
19/08/2023 08:30,19.505,6.999,35.32,8.139
19/08/2023 09:00,19.439,6.999,35.319,8.137
19/08/2023 09:30,19.505,7.089,35.327,8.137
19/08/2023 10:00,19.465,7.144,35.357,8.122
19/08/2023 10:30,19.454,7.221,35.356,8.137
19/08/2023 11:00,19.465,7.284,35.361,8.135
19/08/2023 11:30,19.503,7.358,35.374,8.135
19/08/2023 12:00,19.594,7.44,35.382,8.136
19/08/2023 12:30,19.584,7.513,35.397,8.139
19/08/2023 13:00,19.615,7.578,35.395,8.141
19/08/2023 13:30,19.692,7.631,35.409,8.142
19/08/2023 14:00,19.699,7.704,35.407,8.146
19/08/2023 14:30,19.662,7.756,35.406,8.15
19/08/2023 15:00,19.796,7.799,35.428,8.148
19/08/2023 15:30,19.76,7.844,35.427,8.15
19/08/2023 16:00,19.789,7.864,35.435,8.152
19/08/2023 16:30,19.747,7.871,35.434,8.151
19/08/2023 17:00,19.71,7.795,35.437,8.153
19/08/2023 17:30,19.698,7.788,35.441,8.157
19/08/2023 18:00,19.656,6.959,35.436,8.154
19/08/2023 18:30,19.618,7.376,35.448,8.156
19/08/2023 19:00,19.526,6.295,35.424,8.161
19/08/2023 19:30,19.503,7.042,35.419,8.144
19/08/2023 20:00,19.467,7.049,35.415,8.143
19/08/2023 20:30,19.431,7.421,35.418,8.144
19/08/2023 21:00,19.457,7.589,35.445,8.144
19/08/2023 21:30,19.422,7.572,35.445,8.143
19/08/2023 22:00,19.368,7.577,35.441,8.142
19/08/2023 22:30,19.34,7.546,35.448,8.145
19/08/2023 23:00,19.237,7.574,35.46,8.144
19/08/2023 23:30,19.12,7.443,35.477,8.145
20/08/2023 00:00,19.009,7.388,35.482,8.144
20/08/2023 00:30,18.949,6.914,35.466,8.154
20/08/2023 01:00,18.867,7.439,35.461,8.15
20/08/2023 01:30,18.859,7.145,35.464,8.151
20/08/2023 02:00,18.846,7.276,35.456,8.152
20/08/2023 02:30,18.812,7.159,35.458,8.155
20/08/2023 03:00,18.773,7.389,35.45,8.152
20/08/2023 03:30,18.747,7.353,35.45,8.161
20/08/2023 04:00,18.631,7.321,35.447,8.155
20/08/2023 04:30,18.59,7.216,35.443,8.158
20/08/2023 05:00,18.531,7.123,35.445,8.156
20/08/2023 05:30,18.488,7.024,35.445,8.159
20/08/2023 06:00,18.44,6.499,35.448,8.155
20/08/2023 06:30,18.412,7.012,35.449,8.155
20/08/2023 07:00,18.384,6.996,35.454,8.15
20/08/2023 07:30,18.384,7.006,35.448,8.154
20/08/2023 08:00,18.372,7.226,35.444,8.149
20/08/2023 08:30,18.415,7.267,35.451,8.151
20/08/2023 09:00,18.454,7.303,35.457,8.149
20/08/2023 09:30,18.494,7.343,35.455,8.152
20/08/2023 10:00,18.561,7.42,35.453,8.15
20/08/2023 10:30,18.622,7.429,35.462,8.149
20/08/2023 11:00,18.702,7.487,35.46,8.151
20/08/2023 11:30,18.937,7.577,35.465,8.15
20/08/2023 12:00,19.152,7.663,35.482,8.147
20/08/2023 12:30,19.247,7.687,35.492,8.147
20/08/2023 13:00,19.13,7.663,35.477,8.148
20/08/2023 13:30,19.223,7.713,35.479,8.147
20/08/2023 14:00,19.315,7.791,35.486,8.152
20/08/2023 14:30,19.335,7.825,35.479,8.153
20/08/2023 15:00,19.355,7.871,35.476,8.157
20/08/2023 15:30,19.366,7.89,35.48,8.157
20/08/2023 16:00,19.351,7.922,35.479,8.16
20/08/2023 16:30,19.314,7.833,35.476,8.161
20/08/2023 17:00,19.251,7.018,35.469,8.166
20/08/2023 17:30,19.279,7.283,35.48,8.166
20/08/2023 18:00,19.286,7.929,35.482,8.164
20/08/2023 18:30,19.284,7.49,35.478,8.162
20/08/2023 19:00,19.328,6.946,35.493,8.156
20/08/2023 19:30,19.34,7.569,35.486,8.16
20/08/2023 20:00,19.397,7.406,35.494,8.161
20/08/2023 20:30,19.384,7.531,35.489,8.159
20/08/2023 21:00,19.366,7.301,35.488,8.181
20/08/2023 21:30,19.351,7.438,35.478,8.154
20/08/2023 22:00,19.344,7.716,35.477,8.147
20/08/2023 22:30,19.334,7.634,35.482,8.152
20/08/2023 23:00,19.298,7.604,35.483,8.15
20/08/2023 23:30,19.255,7.602,35.483,8.15
21/08/2023 00:00,19.207,7.636,35.483,8.149
21/08/2023 00:30,19.162,6.907,35.486,8.151
21/08/2023 01:00,19.105,7.462,35.483,8.151
21/08/2023 01:30,19.039,7.131,35.482,8.151
21/08/2023 02:00,18.909,6.207,35.426,8.168
21/08/2023 02:30,18.92,7.097,35.456,8.15
21/08/2023 03:00,18.805,6.351,35.431,8.181
21/08/2023 03:30,18.867,7.063,35.472,8.154
21/08/2023 04:00,18.825,6.789,35.456,8.182
21/08/2023 04:30,18.817,7.071,35.453,8.147
21/08/2023 05:00,18.811,6.405,35.465,8.139
21/08/2023 05:30,18.778,6.956,35.457,8.143
21/08/2023 06:00,18.719,6.403,35.448,8.143
21/08/2023 06:30,18.695,6.616,35.449,8.144
21/08/2023 07:00,18.694,6.877,35.46,8.138
21/08/2023 07:30,18.69,6.48,35.46,8.149
21/08/2023 08:00,18.677,,35.457,8.155
21/08/2023 08:30,18.723,6.737,35.462,8.148
21/08/2023 09:00,18.792,7.31,35.457,8.152
21/08/2023 09:30,18.901,7.27,35.467,8.142
21/08/2023 10:00,19.023,7.377,35.475,8.137
21/08/2023 10:30,19.157,7.314,35.478,8.136
21/08/2023 11:00,19.332,7.551,35.471,8.137
21/08/2023 11:30,19.504,7.579,35.468,8.136
21/08/2023 12:00,19.576,7.633,35.496,8.135
21/08/2023 12:30,19.719,7.693,35.484,8.136
21/08/2023 13:00,19.789,7.735,35.492,8.136
21/08/2023 13:30,19.937,7.783,35.486,8.138
21/08/2023 13:30,19.937,7.783,35.486,8.138
21/08/2023 14:00,20.056,7.673,35.492,8.143
21/08/2023 14:30,20.103,7.872,35.485,8.144
21/08/2023 15:00,20.159,7.909,35.489,8.142
21/08/2023 15:30,20.152,7.928,35.494,8.141
21/08/2023 16:00,20.161,7.827,35.494,8.144
21/08/2023 16:30,20.139,7.789,35.491,8.145
21/08/2023 17:00,20.065,7.985,35.488,8.145
21/08/2023 17:30,20.003,7.798,35.489,8.143
21/08/2023 18:00,19.987,7.532,35.489,8.157
21/08/2023 18:30,19.974,7.523,35.497,8.153
21/08/2023 19:00,19.931,7.507,35.496,8.15
21/08/2023 19:30,19.97,7.468,35.494,8.136
21/08/2023 20:00,19.938,6.675,35.466,8.141
21/08/2023 20:30,19.914,7.315,35.473,8.145
21/08/2023 21:00,19.869,7.009,35.473,8.146
21/08/2023 21:30,19.844,7.348,35.458,8.152
21/08/2023 22:00,19.861,7.587,35.464,8.147
21/08/2023 22:30,19.897,7.334,35.468,8.139
21/08/2023 23:00,19.884,7.529,35.469,8.136
21/08/2023 23:30,19.868,7.383,35.472,8.135
22/08/2023 00:00,19.844,7.606,35.473,8.134
22/08/2023 00:30,19.818,7.09,35.47,8.136
22/08/2023 01:00,19.787,7.451,35.467,8.133
22/08/2023 01:30,19.707,7.127,35.468,8.138
22/08/2023 02:00,19.654,6.461,35.468,8.158
22/08/2023 02:30,19.592,6.845,35.47,8.147
22/08/2023 03:00,19.485,,35.448,8.176
22/08/2023 03:30,19.48,6.969,35.457,8.146
22/08/2023 04:00,19.466,6.721,35.462,8.16
22/08/2023 04:30,19.439,7.101,35.466,8.144
22/08/2023 05:00,19.413,6.089,35.463,8.16
22/08/2023 05:30,19.376,6.985,35.461,8.145
22/08/2023 06:00,19.332,7.157,35.461,8.14
22/08/2023 06:30,19.303,7.28,35.462,8.133
22/08/2023 07:00,19.269,7.114,35.463,8.131
22/08/2023 07:30,19.255,6.848,35.463,8.137
22/08/2023 08:00,19.26,7.007,35.464,8.137
22/08/2023 08:30,19.307,6.976,35.464,8.138
22/08/2023 09:00,19.37,6.575,35.464,8.138
22/08/2023 09:30,19.444,7.199,35.471,8.138
22/08/2023 09:30,19.444,7.199,35.471,8.138
22/08/2023 10:00,19.601,7.337,35.464,8.118
22/08/2023 10:30,19.882,7.423,35.468,8.119
22/08/2023 11:00,19.996,7.513,35.475,8.118
22/08/2023 11:30,20.04,7.571,35.461,8.121
22/08/2023 12:00,20.094,7.6,35.482,8.123
22/08/2023 12:30,20.196,7.623,35.488,8.12
22/08/2023 13:00,20.119,7.706,35.495,8.129
22/08/2023 13:30,20.186,7.746,35.481,8.132
22/08/2023 14:00,20.142,7.813,35.52,8.133
22/08/2023 14:30,20.234,7.852,35.495,8.134
22/08/2023 15:00,20.199,7.914,35.499,8.136
22/08/2023 15:30,20.193,7.925,35.501,8.142
22/08/2023 16:00,20.421,7.897,35.516,8.135
22/08/2023 16:30,20.485,7.895,35.493,8.134
22/08/2023 17:00,20.389,7.997,35.501,8.137
22/08/2023 17:30,20.327,7.759,35.511,8.135
22/08/2023 18:00,20.316,7.592,35.509,8.126
22/08/2023 18:30,20.349,7.358,35.499,8.123
22/08/2023 19:00,20.465,7.529,35.515,8.123
22/08/2023 19:30,20.463,7.605,35.502,8.131
22/08/2023 20:00,20.428,6.204,35.504,8.136
22/08/2023 20:30,20.403,7.512,35.497,8.13
22/08/2023 21:00,20.318,7.229,35.48,8.132
22/08/2023 21:30,20.336,7.51,35.456,8.135
22/08/2023 22:00,20.374,7.102,35.474,8.138
22/08/2023 22:30,20.367,7.139,35.479,8.134
22/08/2023 23:00,20.422,6.902,35.485,8.149
22/08/2023 23:30,20.433,7.152,35.48,8.127
23/08/2023 00:00,20.431,7.239,35.485,8.121
23/08/2023 00:30,20.41,7.233,35.487,8.122
23/08/2023 01:00,20.391,7.014,35.487,8.122
23/08/2023 01:30,20.35,7.099,35.487,8.122
23/08/2023 02:00,20.318,6.739,35.485,8.12
23/08/2023 02:30,20.23,7.158,35.483,8.125
23/08/2023 03:00,20.175,,35.483,8.124
23/08/2023 03:30,20.123,6.538,35.479,8.126
23/08/2023 04:00,20.053,6.683,35.476,8.149
23/08/2023 04:30,19.978,6.477,35.475,8.122
23/08/2023 05:00,19.948,,35.489,8.113
23/08/2023 05:30,19.877,6.849,35.491,8.115
23/08/2023 06:00,19.803,,35.483,8.112
23/08/2023 06:30,19.777,6.761,35.477,8.115
23/08/2023 07:00,19.817,,35.488,8.114
23/08/2023 07:30,19.843,6.743,35.488,8.117
23/08/2023 08:00,19.872,7.176,35.484,8.166
23/08/2023 08:30,19.944,7.106,35.485,8.119
23/08/2023 09:00,19.993,7.344,35.477,8.116
23/08/2023 09:30,20.14,7.359,35.496,8.129
23/08/2023 09:30,20.14,7.359,35.496,8.129
23/08/2023 10:00,20.321,7.513,35.482,8.118
23/08/2023 10:30,20.53,7.571,35.484,8.114
23/08/2023 11:00,20.611,7.617,35.487,8.115
23/08/2023 11:30,20.725,7.541,35.496,8.113
23/08/2023 12:00,20.728,7.624,35.488,8.114
23/08/2023 12:30,20.939,7.63,35.52,8.115
23/08/2023 13:00,21.034,7.666,35.499,8.115
23/08/2023 13:30,20.688,7.721,35.499,8.125
23/08/2023 14:00,20.61,7.67,35.5,8.12
23/08/2023 14:30,20.594,7.674,35.508,8.121
23/08/2023 15:00,20.548,7.764,35.515,8.124
23/08/2023 15:30,20.639,7.882,35.522,8.131
23/08/2023 16:00,20.826,7.807,35.453,8.12
23/08/2023 16:30,20.83,7.714,35.562,8.114
23/08/2023 17:00,20.839,7.749,35.559,8.114
23/08/2023 17:30,20.801,7.536,35.544,8.116
23/08/2023 18:00,20.747,7.58,35.54,8.112
23/08/2023 18:30,20.726,7.369,35.527,8.118
23/08/2023 19:00,20.639,6.304,35.492,8.124
23/08/2023 19:30,20.652,7.371,35.499,8.14
23/08/2023 20:00,20.609,7.605,35.493,8.133
23/08/2023 20:30,20.596,7.652,35.488,8.136
23/08/2023 21:00,20.61,6.734,35.488,8.134
23/08/2023 21:30,20.611,7.556,35.493,8.136
23/08/2023 22:00,20.6,7.173,35.489,8.132
23/08/2023 22:30,20.565,6.907,35.484,8.133
23/08/2023 23:00,20.672,7.475,35.513,8.112
23/08/2023 23:30,20.742,7.275,35.528,8.12
24/08/2023 00:00,20.855,7.414,35.528,8.113
24/08/2023 00:30,20.816,7.25,35.525,8.11
24/08/2023 01:00,20.747,7.367,35.522,8.13
24/08/2023 01:30,20.665,7.283,35.508,8.115
24/08/2023 02:00,20.566,7.56,35.502,8.116
24/08/2023 02:30,20.473,7.601,35.485,8.119
24/08/2023 03:00,20.442,7.377,35.489,8.111
24/08/2023 03:30,20.42,7.115,35.499,8.097
24/08/2023 04:00,20.397,7.175,35.504,8.101
24/08/2023 04:30,20.363,7.193,35.505,8.101
24/08/2023 05:00,20.327,7.22,35.5,8.101
24/08/2023 05:30,20.248,7.22,35.502,8.102
24/08/2023 06:00,20.211,7.166,35.506,8.1
24/08/2023 06:30,20.162,7.121,35.506,8.096
24/08/2023 07:00,20.153,7.121,35.508,8.097
24/08/2023 07:30,20.128,7.1,35.506,8.094
24/08/2023 08:00,20.118,7.158,35.506,8.098
24/08/2023 08:30,20.108,7.172,35.508,8.097
24/08/2023 09:00,20.13,7.182,35.515,8.095
24/08/2023 09:30,20.158,7.33,35.528,8.096
24/08/2023 09:30,20.158,7.33,35.528,8.096
24/08/2023 10:00,20.4,7.321,35.521,8.088
24/08/2023 10:30,20.279,7.412,35.532,8.097
24/08/2023 11:00,20.307,7.41,35.531,8.096
24/08/2023 11:30,20.341,7.446,35.534,8.1
24/08/2023 12:00,20.429,7.489,35.537,8.101
24/08/2023 12:30,20.521,7.556,35.544,8.102
24/08/2023 13:00,20.63,7.615,35.547,8.109
24/08/2023 13:30,20.694,7.666,35.551,8.111
24/08/2023 14:00,20.791,7.709,35.549,8.11
24/08/2023 14:30,20.841,7.774,35.55,8.112
24/08/2023 15:00,20.872,7.802,35.55,8.111
24/08/2023 15:30,20.898,7.826,35.549,8.111
24/08/2023 16:00,21.013,7.911,35.55,8.117
24/08/2023 16:30,20.977,7.846,35.54,8.122
24/08/2023 17:00,20.989,7.827,35.534,8.121
24/08/2023 17:30,20.97,7.783,35.538,8.116
24/08/2023 18:00,20.898,7.713,35.542,8.115
24/08/2023 18:30,20.96,7.736,35.537,8.116
24/08/2023 19:00,20.892,7.648,35.538,8.113
24/08/2023 19:30,20.836,7.652,35.539,8.112
24/08/2023 20:00,20.781,7.632,35.541,8.113
24/08/2023 20:30,20.739,7.588,35.542,8.112
24/08/2023 21:00,20.718,7.585,35.546,8.111
24/08/2023 21:30,20.673,7.538,35.548,8.108
24/08/2023 22:00,20.629,7.473,35.547,8.107
24/08/2023 22:30,20.585,7.435,35.547,8.104
24/08/2023 23:00,20.593,7.265,35.548,8.102
24/08/2023 23:30,20.522,6.897,35.544,8.112
25/08/2023 00:00,20.539,6.733,35.546,8.106
25/08/2023 00:30,20.5,7.326,35.548,8.1
25/08/2023 01:00,20.479,7.078,35.545,8.101
25/08/2023 01:30,20.433,7.128,35.543,8.097
25/08/2023 02:00,20.416,7.206,35.542,8.096
25/08/2023 02:30,20.385,7.085,35.548,8.096
25/08/2023 03:00,20.352,7.095,35.542,8.095
25/08/2023 03:30,20.311,7.067,35.551,8.094
25/08/2023 04:00,20.274,7.032,35.549,8.09
25/08/2023 04:30,20.223,6.913,35.549,8.095
25/08/2023 05:00,20.187,6.62,35.548,8.118
25/08/2023 05:30,20.127,6.608,35.549,8.094
25/08/2023 06:00,20.103,6.436,35.549,8.092
25/08/2023 06:30,20.048,6.341,35.542,8.086
25/08/2023 07:00,20.031,6.515,35.548,8.089
25/08/2023 07:30,19.996,6.964,35.552,8.09
25/08/2023 08:00,19.989,7.015,35.55,8.092
25/08/2023 08:30,20.002,7.06,35.538,8.092
25/08/2023 09:00,20.039,7.095,35.536,8.094
25/08/2023 09:30,20.105,7.137,35.535,8.096
25/08/2023 09:30,20.105,7.137,35.535,8.096
25/08/2023 10:00,20.339,7.332,35.557,8.101
25/08/2023 10:30,20.403,7.401,35.559,8.103
25/08/2023 11:00,20.509,7.471,35.554,8.104
25/08/2023 11:30,20.517,7.482,35.559,8.107
25/08/2023 12:00,20.586,7.53,35.562,8.109
25/08/2023 12:30,20.717,7.601,35.561,8.112
25/08/2023 13:00,20.836,7.661,35.569,8.111
25/08/2023 13:30,20.998,7.732,35.561,8.111
25/08/2023 14:00,20.988,7.724,35.563,8.11
25/08/2023 14:30,21.052,7.787,35.564,8.113
25/08/2023 15:00,21.061,7.802,35.564,8.112
25/08/2023 15:30,21.173,7.807,35.566,8.114
25/08/2023 16:00,21.2,7.762,35.558,8.112
25/08/2023 16:30,21.17,7.8,35.558,8.116
25/08/2023 17:00,21.098,7.871,35.573,8.123
25/08/2023 17:30,21.024,7.853,35.568,8.121
25/08/2023 18:00,20.988,7.784,35.569,8.118
25/08/2023 18:30,20.952,7.745,35.57,8.116
25/08/2023 19:00,20.93,7.688,35.571,8.114
25/08/2023 19:30,20.88,7.635,35.571,8.113
25/08/2023 20:00,20.811,7.595,35.572,8.112
25/08/2023 20:30,20.816,7.571,35.571,8.111
25/08/2023 21:00,20.782,7.382,35.569,8.111
25/08/2023 21:30,20.762,7.338,35.572,8.111
25/08/2023 22:00,20.732,7.133,35.567,8.107
25/08/2023 22:30,20.724,7.007,35.568,8.109
25/08/2023 23:00,20.692,6.797,35.567,8.117
25/08/2023 23:30,20.661,7.048,35.568,8.11
26/08/2023 00:00,20.621,6.164,35.565,8.116
26/08/2023 00:30,20.594,6.715,35.563,8.105
26/08/2023 01:00,20.581,,35.565,8.104
26/08/2023 01:30,20.547,6.306,35.565,8.1
26/08/2023 02:00,20.503,6.533,35.562,8.102
26/08/2023 02:30,20.473,6.788,35.556,8.103
26/08/2023 03:00,20.444,,35.553,8.105
26/08/2023 03:30,20.396,6.53,35.552,8.097
26/08/2023 04:00,20.316,6.773,35.544,8.099
26/08/2023 04:30,20.272,6.633,35.538,8.102
26/08/2023 05:00,20.259,,35.545,8.105
26/08/2023 05:30,20.189,,35.545,8.099
26/08/2023 06:00,20.123,6.72,35.548,8.102
26/08/2023 06:30,20.066,6.698,35.547,8.098
26/08/2023 07:00,19.99,6.749,35.553,8.103
